Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE1024A,2014.06,27358.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2014.09,27107.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2014.12,27757.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2015.03,27436.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2015.06,28002.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2015.09,27521.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2015.12,28567.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2016.03,28551.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2016.06,28981.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2016.09,28829.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2016.12,29670.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2017.03,29438.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2017.06,30170.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2017.09,29600.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2017.12,30522.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2018.03,30241.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2018.06,30923.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2018.09,30096.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2018.12,31151.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2019.03,31201.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2019.06,31404.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2019.09,30491.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2019.12,31745.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2020.03,31543.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2020.06,31120.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2020.09,30162.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2020.12,30647.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2021.03,30632.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2021.06,31486.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1024A,2021.09,30987.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Rotorua District,Actual,,
BDCQ.SEE1025A,2011.06,13037.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2011.09,12925.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2011.12,13014.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2012.03,12693.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2012.06,13098.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2012.09,12790.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2012.12,12809.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2013.03,12638.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2013.06,13028.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2013.09,12909.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2013.12,13257.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2014.03,12992.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2014.06,13354.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2014.09,13248.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2014.12,13536.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2015.03,13315.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2015.06,13724.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2015.09,13440.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2015.12,13622.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2016.03,13416.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2016.06,13991.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2016.09,13836.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2016.12,14102.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2017.03,13734.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2017.06,14161.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2017.09,13889.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2017.12,14189.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2018.03,14090.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2018.06,14498.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2018.09,14098.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2018.12,14606.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2019.03,14511.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2019.06,14772.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2019.09,14428.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2019.12,14988.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2020.03,14835.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2020.06,14895.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2020.09,14684.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2020.12,15175.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2021.03,15022.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2021.06,15377.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1025A,2021.09,15221.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whakatane District,Actual,,
BDCQ.SEE1026A,2011.06,2246.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2011.09,2189.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2011.12,2181.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2012.03,2132.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2012.06,2176.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2012.09,2118.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2012.12,2110.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2013.03,2070.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2013.06,2090.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2013.09,2080.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2013.12,2093.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2014.03,2065.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2014.06,2104.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2014.09,2064.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2014.12,2082.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2015.03,2023.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2015.06,2097.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2015.09,2023.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2015.12,2052.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2016.03,1995.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2016.06,2126.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2016.09,2043.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2016.12,2091.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2017.03,2059.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2017.06,2203.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2017.09,2165.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2017.12,2177.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2018.03,2023.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2018.06,2205.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2018.09,2126.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2018.12,2198.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2019.03,2180.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2019.06,2249.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2019.09,2086.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2019.12,2172.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2020.03,2145.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2020.06,2155.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2020.09,2065.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2020.12,2152.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2021.03,2136.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2021.06,2292.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1026A,2021.09,2237.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kawerau District,Actual,,
BDCQ.SEE1027A,2011.06,3059.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2011.09,2858.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2011.12,2745.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2012.03,2679.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2012.06,3028.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2012.09,2773.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2012.12,2695.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2013.03,2612.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2013.06,2809.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2013.09,2671.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2013.12,2648.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2014.03,2582.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2014.06,2803.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2014.09,2682.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2014.12,2630.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2015.03,2554.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2015.06,2852.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2015.09,2632.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2015.12,2672.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2016.03,2628.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2016.06,2954.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2016.09,2672.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2016.12,2698.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2017.03,2653.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2017.06,2979.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2017.09,2703.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2017.12,2761.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2018.03,2820.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2018.06,3093.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2018.09,2796.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2018.12,2925.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2019.03,2911.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2019.06,3141.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2019.09,2784.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2019.12,2764.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2020.03,2785.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2020.06,2899.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2020.09,2755.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2020.12,2854.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2021.03,2871.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2021.06,2999.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1027A,2021.09,2857.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Opotiki District,Actual,,
BDCQ.SEE1028A,2011.06,17908.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2011.09,17711.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2011.12,18197.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2012.03,18161.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2012.06,18148.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2012.09,17676.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2012.12,18130.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2013.03,18286.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2013.06,18077.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2013.09,17800.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2013.12,18497.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2014.03,18569.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2014.06,18504.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2014.09,18257.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2014.12,18802.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2015.03,18987.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2015.06,18872.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2015.09,18357.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2015.12,18991.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2016.03,19082.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2016.06,19070.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2016.09,18796.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2016.12,19222.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2017.03,19396.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2017.06,19626.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2017.09,19228.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2017.12,19911.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2018.03,20383.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2018.06,20063.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
